Issued date,Account ID,Bill to name,Billing Address,Billing City,Billing State,Billing Zip,Customer Name,Sales Rep,Product ID,Product,Sales order Number,SO Status,Sales person,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,Sales Order Custom Field 6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product description,Sales Order Item Description,Soitem type,BOL,Carrier name,Company id,Company name,Ship status,SO Number,Status ID,Account ID2,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total cost,Sales Order Line Item
45999,677,Full House Wholesale,1104 W Maple Rd,Troy,Michigan,48084,Full House Wholesale,,216,2025 - Gift Boxes,9828,Fulfilled,Zalak,,,,,,,24296,73139,2025 - Gift Boxes,517,X-Mas gift for customers,X-Mas gift for customers,Sale,220873,UPS,1,CWL Brands,Shipped,9828,30,677,ED,1,0,1,0,0,0,1
45999,677,Full House Wholesale,1104 W Maple Rd,Troy,Michigan,48084,Full House Wholesale,,11,Shipping,9828,Fulfilled,Zalak,,,,,,,24296,73184,Shipping,517,Shipping,Shipping Tracking: 1Z90V7160323111334,Shipping,220873,UPS,1,CWL Brands,Shipped,9828,30,677,ED,1,0,1,0,0,0,2
45999,1185,Nimbus Wholesale (CO Springs),123 Winter Dr,Colorado Springs,Colorado,80907,Nimbus Wholesale (CO Springs),,216,2025 - Gift Boxes,9801,Fulfilled,Jared,,,,,,,24249,72990,2025 - Gift Boxes,1021,X-Mas gift for customers,X-Mas gift for customers,Sale,220200,UPS,1,CWL Brands,Shipped,9801,30,1185,JL,1,0,1,0,0,0,1
45999,1185,Nimbus Wholesale (CO Springs),123 Winter Dr,Colorado Springs,Colorado,80907,Nimbus Wholesale (CO Springs),,11,Shipping,9801,Fulfilled,Jared,,,,,,,24249,73016,Shipping,1021,Shipping,Shipping Tracking: 1Z90V7160308519254,Shipping,220200,UPS,1,CWL Brands,Shipped,9801,30,1185,JL,1,0,1,0,0,0,2
45999,1214,Zee Wholesale,13405 Stark Rd,Livonia,Michigan,48150,Zee Wholesale,,216,2025 - Gift Boxes,9794,Fulfilled,DerekW,,,,,,,24241,72976,2025 - Gift Boxes,1050,X-Mas gift for customers,X-Mas gift for customers,Sale,220262,UPS,1,CWL Brands,Shipped,9794,30,1214,DW,1,0,1,0,0,0,1
45999,1214,Zee Wholesale,13405 Stark Rd,Livonia,Michigan,48150,Zee Wholesale,,11,Shipping,9794,Fulfilled,DerekW,,,,,,,24241,73025,Shipping,1050,Shipping,Shipping Tracking: 1Z90V7160339491083,Shipping,220262,UPS,1,CWL Brands,Shipped,9794,30,1214,DW,1,0,1,0,0,0,2
45999,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,216,2025 - Gift Boxes,9784,Fulfilled,DerekW,,,,,,,24231,72941,2025 - Gift Boxes,1112,X-Mas gift for customers,X-Mas gift for customers,Sale,220361,UPS,1,CWL Brands,Shipped,9784,30,1276,DW,1,0,1,0,0,0,1
45999,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,11,Shipping,9784,Fulfilled,DerekW,,,,,,,24231,73039,Shipping,1112,Shipping,Shipping Tracking: 1Z90V7160302435122,Shipping,220361,UPS,1,CWL Brands,Shipped,9784,30,1276,DW,1,0,1,0,0,0,2
45999,541,Pumpernickel Pops,1660 Ridgewood Ave,Daytona Beach,,32117,Pumpernickel Pops,Robert Farias,216,2025 - Gift Boxes,9832,Fulfilled,Zalak,,,,,,,24300,73145,2025 - Gift Boxes,383,X-Mas gift for customers,X-Mas gift for customers,Sale,220903,UPS,1,CWL Brands,Shipped,9832,30,541,ED,1,0,1,0,0,0,1
45999,541,Pumpernickel Pops,1660 Ridgewood Ave,Daytona Beach,,32117,Pumpernickel Pops,Robert Farias,11,Shipping,9832,Fulfilled,Zalak,,,,,,,24300,73187,Shipping,383,Shipping,Shipping Tracking: 1Z90V7160301643426,Shipping,220903,UPS,1,CWL Brands,Shipped,9832,30,541,ED,1,0,1,0,0,0,2
45999,1235,pittsburgh wholesale,1810 parkway view dr,pittsburgh,Pennsylvania,15205,pittsburgh wholesale,,216,2025 - Gift Boxes,9791,Fulfilled,DerekW,,,,,,,24238,72965,2025 - Gift Boxes,1071,X-Mas gift for customers,X-Mas gift for customers,Sale,220293,UPS,1,CWL Brands,Shipped,9791,30,1235,DW,1,0,1,0,0,0,1
45999,1235,pittsburgh wholesale,1810 parkway view dr,pittsburgh,Pennsylvania,15205,pittsburgh wholesale,,11,Shipping,9791,Fulfilled,DerekW,,,,,,,24238,73029,Shipping,1071,Shipping,Shipping Tracking: 1Z90V7160307261695,Shipping,220293,UPS,1,CWL Brands,Shipped,9791,30,1235,DW,1,0,1,0,0,0,2
45999,575,sky high Distribution,1835 E University Dr Unit#1,Tempe,Arizona,85281,sky high Distribution,Jared Leuzinger,216,2025 - Gift Boxes,9806,Fulfilled,Jared,,,,,,,24254,72995,2025 - Gift Boxes,417,X-Mas gift for customers,X-Mas gift for customers,Sale,220156,UPS,1,CWL Brands,Shipped,9806,30,575,JL,1,0,1,0,0,0,1
45999,575,sky high Distribution,1835 E University Dr Unit#1,Tempe,Arizona,85281,sky high Distribution,Jared Leuzinger,11,Shipping,9806,Fulfilled,Jared,,,,,,,24254,73009,Shipping,417,Shipping,Shipping Tracking: 1Z90V7160320297444,Shipping,220156,UPS,1,CWL Brands,Shipped,9806,30,575,JL,1,0,1,0,0,0,2
45999,1948,Pehnawa Distro,184-10 Jamaica Ave,Hollis,New York,11423,Pehnawa Distro,Derek Whitworth,216,2025 - Gift Boxes,9792,Fulfilled,DerekW,,,,,,,24239,72969,2025 - Gift Boxes,1682,X-Mas gift for customers,X-Mas gift for customers,Sale,220286,UPS,1,CWL Brands,Shipped,9792,30,1948,DW,1,0,1,0,0,0,1
45999,1948,Pehnawa Distro,184-10 Jamaica Ave,Hollis,New York,11423,Pehnawa Distro,Derek Whitworth,11,Shipping,9792,Fulfilled,DerekW,,,,,,,24239,73028,Shipping,1682,Shipping,Shipping Tracking: 1Z90V7160312190289,Shipping,220286,UPS,1,CWL Brands,Shipped,9792,30,1948,DW,1,0,1,0,0,0,2
45999,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,216,2025 - Gift Boxes,9804,Fulfilled,Jared,,,,,,,24252,72993,2025 - Gift Boxes,967,X-Mas gift for customers,X-Mas gift for customers,Sale,220170,UPS,1,CWL Brands,Shipped,9804,30,1131,JL,1,0,1,0,0,0,1
45999,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,9804,Fulfilled,Jared,,,,,,,24252,73045,Shipping,967,Shipping,Shipping Tracking: 1Z90V7160309571356,Shipping,220170,UPS,1,CWL Brands,Shipped,9804,30,1131,JL,1,0,1,0,0,0,2
45999,1042,Etown Marketing & Distributing,203 Production Court,Elizabethtown,Kentucky,42701,Etown Marketing & Distributing,,216,2025 - Gift Boxes,9827,Fulfilled,Zalak,,,,,,,24295,73138,2025 - Gift Boxes,878,X-Mas gift for customers,X-Mas gift for customers,Sale,220880,UPS,1,CWL Brands,Shipped,9827,30,1042,ED,1,0,1,0,0,0,1
45999,1042,Etown Marketing & Distributing,203 Production Court,Elizabethtown,Kentucky,42701,Etown Marketing & Distributing,,11,Shipping,9827,Fulfilled,Zalak,,,,,,,24295,73185,Shipping,878,Shipping,Shipping Tracking: 1Z90V7160327817744,Shipping,220880,UPS,1,CWL Brands,Shipped,9827,30,1042,ED,1,0,1,0,0,0,2
45999,284,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,ISmoke Cigars and Vape LLC,,216,2025 - Gift Boxes,9795,Fulfilled,Jared,,,,,,,24242,72978,2025 - Gift Boxes,151,X-Mas gift for customers,X-Mas gift for customers,Sale,220255,UPS,1,CWL Brands,Shipped,9795,30,284,JL,1,0,1,0,0,0,1
45999,284,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,ISmoke Cigars and Vape LLC,,11,Shipping,9795,Fulfilled,Jared,,,,,,,24242,73026,Shipping,151,Shipping,Shipping Tracking: 1Z90V7160329517494,Shipping,220255,UPS,1,CWL Brands,Shipped,9795,30,284,JL,1,0,1,0,0,0,2
45999,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,216,2025 - Gift Boxes,9786,Fulfilled,DerekW,,,,,,,24233,72951,2025 - Gift Boxes,30,X-Mas gift for customers,X-Mas gift for customers,Sale,220347,UPS,1,CWL Brands,Shipped,9786,30,121,DW,1,0,1,0,0,0,1
45999,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,11,Shipping,9786,Fulfilled,DerekW,,,,,,,24233,73038,Shipping,30,Shipping,Shipping Tracking: 1Z90V7160320367921,Shipping,220347,UPS,1,CWL Brands,Shipped,9786,30,121,DW,1,0,1,0,0,0,2
45999,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,216,2025 - Gift Boxes,9785,Fulfilled,DerekW,,,,,,,24232,72966,2025 - Gift Boxes,248,X-Mas gift for customers,X-Mas gift for customers,Sale,220354,UPS,1,CWL Brands,Shipped,9785,30,405,DW,1,0,1,0,0,0,1
45999,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,11,Shipping,9785,Fulfilled,DerekW,,,,,,,24232,73040,Shipping,248,Shipping,Shipping Tracking: 1Z90V7160302759336,Shipping,220354,UPS,1,CWL Brands,Shipped,9785,30,405,DW,1,0,1,0,0,0,2
45999,576,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,LV Cash n Carry Attn Parth,,216,2025 - Gift Boxes,9799,Fulfilled,Jared,,,,,,,24246,72984,2025 - Gift Boxes,418,X-Mas gift for customers,X-Mas gift for customers,Sale,220224,UPS,1,CWL Brands,Shipped,9799,30,576,JL,1,0,1,0,0,0,1
45999,576,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,LV Cash n Carry Attn Parth,,11,Shipping,9799,Fulfilled,Jared,,,,,,,24246,73019,Shipping,418,Shipping,Shipping Tracking: 1Z90V7160334159862,Shipping,220224,UPS,1,CWL Brands,Shipped,9799,30,576,JL,1,0,1,0,0,0,2
45999,1969,The Vitamin Shoppe,"300 Harmon Blvd
Attn: Sara T.",Sacaucus,New Jersey,7094,The Vitamin Shoppe,Ben Wallner,85,Store Sample Kit,9783,Fulfilled,BenW,,,,,,,24228,72923,Store Sample Kit,1700,Store Sample Kit,Store Sample Kit,Kit,220033,UPS,1,CWL Brands,Shipped,9783,30,1969,BW,1,0,1,0,0,13.31,1
45999,1969,The Vitamin Shoppe,"300 Harmon Blvd
Attn: Sara T.",Sacaucus,New Jersey,7094,The Vitamin Shoppe,Ben Wallner,186,KB-2000,9783,Fulfilled,BenW,,,,,,,24228,72924,KB-2000,1700,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,220033,UPS,1,CWL Brands,Shipped,9783,30,1969,BW,3,4.5,1,0,0,0,2
45999,1969,The Vitamin Shoppe,"300 Harmon Blvd
Attn: Sara T.",Sacaucus,New Jersey,7094,The Vitamin Shoppe,Ben Wallner,191,KB-2001,9783,Fulfilled,BenW,,,,,,,24228,72925,KB-2001,1700,Release + Relax 60ml,Release + Relax 60ml,Sale,220033,UPS,1,CWL Brands,Shipped,9783,30,1969,BW,3,4.5,1,0,0,0,3
45999,1969,The Vitamin Shoppe,"300 Harmon Blvd
Attn: Sara T.",Sacaucus,New Jersey,7094,The Vitamin Shoppe,Ben Wallner,195,KB-2002,9783,Fulfilled,BenW,,,,,,,24228,72926,KB-2002,1700,Zoom 60ml bottle,Zoom 60ml bottle,Sale,220033,UPS,1,CWL Brands,Shipped,9783,30,1969,BW,3,3.5,1,0,0,0,4
45999,1969,The Vitamin Shoppe,"300 Harmon Blvd
Attn: Sara T.",Sacaucus,New Jersey,7094,The Vitamin Shoppe,Ben Wallner,203,KB-2003,9783,Fulfilled,BenW,,,,,,,24228,72927,KB-2003,1700,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,220033,UPS,1,CWL Brands,Shipped,9783,30,1969,BW,3,6,1,0,0,0,5
45999,1969,The Vitamin Shoppe,"300 Harmon Blvd
Attn: Sara T.",Sacaucus,New Jersey,7094,The Vitamin Shoppe,Ben Wallner,11,Shipping,9783,Fulfilled,BenW,,,,,,,24228,72958,Shipping,1700,Shipping,Shipping Tracking: 1Z90V7160323763774,Shipping,220033,UPS,1,CWL Brands,Shipped,9783,30,1969,BW,1,0,1,0,0,0,6
45999,1970,Karen Lord Pilates,"3007 Washington Blvd
Suite 100",Marina Del Rey,California,90292,Karen Lord Pilates,Ben Wallner,85,Store Sample Kit,9810,Fulfilled,BenW,,,,,,,24267,73033,Store Sample Kit,1701,Store Sample Kit,Store Sample Kit,Kit,220415,UPS,1,CWL Brands,Shipped,9810,30,1970,BW,1,0,1,0,0,13.31,1
45999,1970,Karen Lord Pilates,"3007 Washington Blvd
Suite 100",Marina Del Rey,California,90292,Karen Lord Pilates,Ben Wallner,186,KB-2000,9810,Fulfilled,BenW,,,,,,,24267,73034,KB-2000,1701,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,220415,UPS,1,CWL Brands,Shipped,9810,30,1970,BW,3,4.5,1,0,0,0,2
45999,1970,Karen Lord Pilates,"3007 Washington Blvd
Suite 100",Marina Del Rey,California,90292,Karen Lord Pilates,Ben Wallner,191,KB-2001,9810,Fulfilled,BenW,,,,,,,24267,73035,KB-2001,1701,Release + Relax 60ml,Release + Relax 60ml,Sale,220415,UPS,1,CWL Brands,Shipped,9810,30,1970,BW,3,4.5,1,0,0,0,3
45999,1970,Karen Lord Pilates,"3007 Washington Blvd
Suite 100",Marina Del Rey,California,90292,Karen Lord Pilates,Ben Wallner,195,KB-2002,9810,Fulfilled,BenW,,,,,,,24267,73036,KB-2002,1701,Zoom 60ml bottle,Zoom 60ml bottle,Sale,220415,UPS,1,CWL Brands,Shipped,9810,30,1970,BW,3,3.5,1,0,0,0,4
45999,1970,Karen Lord Pilates,"3007 Washington Blvd
Suite 100",Marina Del Rey,California,90292,Karen Lord Pilates,Ben Wallner,203,KB-2003,9810,Fulfilled,BenW,,,,,,,24267,73037,KB-2003,1701,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,220415,UPS,1,CWL Brands,Shipped,9810,30,1970,BW,3,6,1,0,0,0,5
45999,1970,Karen Lord Pilates,"3007 Washington Blvd
Suite 100",Marina Del Rey,California,90292,Karen Lord Pilates,Ben Wallner,11,Shipping,9810,Fulfilled,BenW,,,,,,,24267,73105,Shipping,1701,Shipping,Shipping Tracking: 1Z90V7160310928316,Shipping,220415,UPS,1,CWL Brands,Shipped,9810,30,1970,BW,1,0,1,0,0,0,6
45999,1400,Luv Wholesale & Distro,3035 E Patrick Ln. Suite 15,Las Vegas,Nevada,89120,Luv Wholesale & Distro,,216,2025 - Gift Boxes,9800,Fulfilled,Jared,,,,,,,24248,72989,2025 - Gift Boxes,1188,X-Mas gift for customers,X-Mas gift for customers,Sale,220217,UPS,1,CWL Brands,Shipped,9800,30,1400,JL,2,0,2,0,0,0,2
45999,1400,Luv Wholesale & Distro,3035 E Patrick Ln. Suite 15,Las Vegas,Nevada,89120,Luv Wholesale & Distro,,11,Shipping,9800,Fulfilled,Jared,,,,,,,24248,73018,Shipping,1188,Shipping,Shipping Tracking: 1Z90V7160306243064,Shipping,220217,UPS,1,CWL Brands,Shipped,9800,30,1400,JL,2,0,2,0,0,0,4
45999,1494,Nepa 2 Wholesale LLC,3220 45th Street,West Palm Beach,Florida,33407,Nepa 2 Wholesale LLC,,216,2025 - Gift Boxes,9831,Fulfilled,Zalak,,,,,,,24299,73144,2025 - Gift Boxes,1280,X-Mas gift for customers,X-Mas gift for customers,Sale,220859,UPS,1,CWL Brands,Shipped,9831,30,1494,ED,1,0,1,0,0,0,1
45999,1494,Nepa 2 Wholesale LLC,3220 45th Street,West Palm Beach,Florida,33407,Nepa 2 Wholesale LLC,,11,Shipping,9831,Fulfilled,Zalak,,,,,,,24299,73182,Shipping,1280,Shipping,Shipping Tracking: 1Z90V7160317726601,Shipping,220859,UPS,1,CWL Brands,Shipped,9831,30,1494,ED,1,0,1,0,0,0,2
45999,1639,The Hemp Social,338 Palisade Ave Ste 254,Jersey City,New Jersey,7307,The Hemp Social,Derek Whitworth,216,2025 - Gift Boxes,9790,Fulfilled,DerekW,,,,,,,24237,72964,2025 - Gift Boxes,1417,X-Mas gift for customers,X-Mas gift for customers,Sale,220309,UPS,1,CWL Brands,Shipped,9790,30,1639,DW,1,0,1,0,0,0,1
45999,1639,The Hemp Social,338 Palisade Ave Ste 254,Jersey City,New Jersey,7307,The Hemp Social,Derek Whitworth,11,Shipping,9790,Fulfilled,DerekW,,,,,,,24237,73030,Shipping,1417,Shipping,Shipping Tracking: 1Z90V7160308030307,Shipping,220309,UPS,1,CWL Brands,Shipped,9790,30,1639,DW,1,0,1,0,0,0,2
45999,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,206,KB-4000,9815,Fulfilled,BrandonG,,,,,,,24273,73056,KB-4000,280,Focus MC12,Focus MC12,Sale,220583,UPS,1,CWL Brands,Shipped,9815,30,437,BG,2,576,1,612,1224,443.38,1
45999,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,11,Shipping,9815,Fulfilled,BrandonG,,,,,,,24273,73057,Shipping,280,Shipping,Shipping,Shipping,220583,UPS,1,CWL Brands,Shipped,9815,30,437,BG,1,0,1,40,40,0.05,2
45999,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,11,Shipping,9815,Fulfilled,BrandonG,,,,,,,24273,73100,Shipping,280,Shipping,Shipping Tracking: 1Z90V7160310743453,Shipping,220583,UPS,1,CWL Brands,Shipped,9815,30,437,BG,1,0,1,0,0,0,3
45999,942,Port City Distro,4201 Emerson Street,Wilmington,North Carolina,28401,Port City Distro,,216,2025 - Gift Boxes,9834,Fulfilled,Zalak,,,,,,,24302,73147,2025 - Gift Boxes,778,X-Mas gift for customers,X-Mas gift for customers,Sale,220842,UPS,1,CWL Brands,Shipped,9834,30,942,ED,1,0,1,0,0,0,1
45999,942,Port City Distro,4201 Emerson Street,Wilmington,North Carolina,28401,Port City Distro,,11,Shipping,9834,Fulfilled,Zalak,,,,,,,24302,73181,Shipping,778,Shipping,Shipping Tracking: 1Z90V7160318281992,Shipping,220842,UPS,1,CWL Brands,Shipped,9834,30,942,ED,1,0,1,0,0,0,2
45999,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,216,2025 - Gift Boxes,9788,Fulfilled,DerekW,,,,,,,24235,72955,2025 - Gift Boxes,991,X-Mas gift for customers,X-Mas gift for customers,Sale,220323,UPS,1,CWL Brands,Shipped,9788,30,1155,DW,1,0,1,0,0,0,1
45999,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,9788,Fulfilled,DerekW,,,,,,,24235,73031,Shipping,991,Shipping,Shipping Tracking: 1Z90V7160327011917,Shipping,220323,UPS,1,CWL Brands,Shipped,9788,30,1155,DW,1,0,1,0,0,0,2
45999,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,216,2025 - Gift Boxes,9787,Fulfilled,DerekW,,,,,,,24234,72954,2025 - Gift Boxes,1259,X-Mas gift for customers,X-Mas gift for customers,Sale,220330,UPS,1,CWL Brands,Shipped,9787,30,1473,DW,1,0,1,0,0,0,1
45999,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,9787,Fulfilled,DerekW,,,,,,,24234,73032,Shipping,1259,Shipping,Shipping Tracking: 1Z90V7160315920118,Shipping,220330,UPS,1,CWL Brands,Shipped,9787,30,1473,DW,1,0,1,0,0,0,2
45999,773,Nimbus Wholesale,5005 Washington St.,Denver,Colorado,80216,Nimbus Wholesale,Jared Leuzinger,216,2025 - Gift Boxes,9802,Fulfilled,Jared,,,,,,,24250,72991,2025 - Gift Boxes,612,X-Mas gift for customers,X-Mas gift for customers,Sale,220194,UPS,1,CWL Brands,Shipped,9802,30,773,JL,1,0,1,0,0,0,1
45999,773,Nimbus Wholesale,5005 Washington St.,Denver,Colorado,80216,Nimbus Wholesale,Jared Leuzinger,11,Shipping,9802,Fulfilled,Jared,,,,,,,24250,73015,Shipping,612,Shipping,Shipping Tracking: 1Z90V7160333447052,Shipping,220194,UPS,1,CWL Brands,Shipped,9802,30,773,JL,1,0,1,0,0,0,2
45999,287,Number One Distro,5740 Logan Street,Denver,Colorado,80216,Number One Distro,,216,2025 - Gift Boxes,9803,Fulfilled,Jared,,,,,,,24251,72992,2025 - Gift Boxes,154,X-Mas gift for customers,X-Mas gift for customers,Sale,220187,UPS,1,CWL Brands,Shipped,9803,30,287,JL,1,0,1,0,0,0,1
45999,287,Number One Distro,5740 Logan Street,Denver,Colorado,80216,Number One Distro,,11,Shipping,9803,Fulfilled,Jared,,,,,,,24251,73014,Shipping,154,Shipping,Shipping Tracking: 1Z90V7160319596641,Shipping,220187,UPS,1,CWL Brands,Shipped,9803,30,287,JL,1,0,1,0,0,0,2
45999,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,216,2025 - Gift Boxes,9824,Fulfilled,Zalak,,,,,,,24294,73137,2025 - Gift Boxes,353,X-Mas gift for customers,X-Mas gift for customers,Sale,220897,UPS,1,CWL Brands,Shipped,9824,30,511,ED,1,0,1,0,0,0,1
45999,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,11,Shipping,9824,Fulfilled,Zalak,,,,,,,24294,73186,Shipping,353,Shipping,Shipping Tracking: 1Z90V7160323703356,Shipping,220897,UPS,1,CWL Brands,Shipped,9824,30,511,ED,1,0,1,0,0,0,2
45999,1215,Cleveland CNC LLC (Metro Smoke Wholesale),6410 Eastland Rd,Brookpark,Ohio,44142,Cleveland CNC LLC (Metro Smoke Wholesale),,216,2025 - Gift Boxes,9796,Fulfilled,Jared,,,,,,,24243,72979,2025 - Gift Boxes,1051,X-Mas gift for customers,X-Mas gift for customers,Sale,220248,UPS,1,CWL Brands,Shipped,9796,30,1215,JL,1,0,1,0,0,0,1
45999,1215,Cleveland CNC LLC (Metro Smoke Wholesale),6410 Eastland Rd,Brookpark,Ohio,44142,Cleveland CNC LLC (Metro Smoke Wholesale),,11,Shipping,9796,Fulfilled,Jared,,,,,,,24243,73024,Shipping,1051,Shipping,Shipping Tracking: 1Z90V7160309872076,Shipping,220248,UPS,1,CWL Brands,Shipped,9796,30,1215,JL,1,0,1,0,0,0,2
45999,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,216,2025 - Gift Boxes,9829,Fulfilled,Zalak,,,,,,,24297,73140,2025 - Gift Boxes,721,X-Mas gift for customers,X-Mas gift for customers,Sale,220866,UPS,1,CWL Brands,Shipped,9829,30,883,ED,1,0,1,0,0,0,1
45999,883,KMT Distribution,6690 Sterling Dr N,Sterling Heights,Michigan,48312,KMT Distribution,,11,Shipping,9829,Fulfilled,Zalak,,,,,,,24297,73183,Shipping,721,Shipping,Shipping Tracking: 1Z90V7160306212418,Shipping,220866,UPS,1,CWL Brands,Shipped,9829,30,883,ED,1,0,1,0,0,0,2
45999,699,Miracle Distributor,774 American Dr,Bensalem,Pennsylvania,19020,Miracle Distributor,,216,2025 - Gift Boxes,9793,Fulfilled,DerekW,,,,,,,24240,72970,2025 - Gift Boxes,539,X-Mas gift for customers,X-Mas gift for customers,Sale,220279,UPS,1,CWL Brands,Shipped,9793,30,699,DW,1,0,1,0,0,0,1
45999,699,Miracle Distributor,774 American Dr,Bensalem,Pennsylvania,19020,Miracle Distributor,,11,Shipping,9793,Fulfilled,DerekW,,,,,,,24240,73027,Shipping,539,Shipping,Shipping Tracking: 1Z90V7160329123105,Shipping,220279,UPS,1,CWL Brands,Shipped,9793,30,699,DW,1,0,1,0,0,0,2
45999,1807,Majestic Distribtion LLC,"800 Interstate Parkway, unit 144",Waukee,Iowa,50263,Majestic Distribtion LLC,Jared Leuzinger,216,2025 - Gift Boxes,9798,Fulfilled,Jared,,,,,,,24245,72983,2025 - Gift Boxes,1581,X-Mas gift for customers,X-Mas gift for customers,Sale,220231,UPS,1,CWL Brands,Shipped,9798,30,1807,JL,1,0,1,0,0,0,1
45999,1807,Majestic Distribtion LLC,"800 Interstate Parkway, unit 144",Waukee,Iowa,50263,Majestic Distribtion LLC,Jared Leuzinger,11,Shipping,9798,Fulfilled,Jared,,,,,,,24245,73020,Shipping,1581,Shipping,Shipping Tracking: 1Z90V7160333219870,Shipping,220231,UPS,1,CWL Brands,Shipped,9798,30,1807,JL,1,0,1,0,0,0,2
45999,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,216,2025 - Gift Boxes,9833,Fulfilled,Zalak,,,,,,,24301,73146,2025 - Gift Boxes,797,X-Mas gift for customers,X-Mas gift for customers,Sale,220910,UPS,1,CWL Brands,Shipped,9833,30,961,ED,1,0,1,0,0,0,1
45999,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,9833,Fulfilled,Zalak,,,,,,,24301,73188,Shipping,797,Shipping,Shipping Tracking: 1Z90V7160331472162,Shipping,220910,UPS,1,CWL Brands,Shipped,9833,30,961,ED,1,0,1,0,0,0,2
45999,738,Sema-Vape International,9601 Humboldt Ave S,Bloomington,Minnesota,55431,Sema-Vape International,,216,2025 - Gift Boxes,9805,Fulfilled,Jared,,,,,,,24253,72994,2025 - Gift Boxes,577,X-Mas gift for customers,X-Mas gift for customers,Sale,220163,UPS,1,CWL Brands,Shipped,9805,30,738,JL,1,0,1,0,0,0,1
45999,738,Sema-Vape International,9601 Humboldt Ave S,Bloomington,Minnesota,55431,Sema-Vape International,,11,Shipping,9805,Fulfilled,Jared,,,,,,,24253,73046,Shipping,577,Shipping,Shipping Tracking: 1Z90V7160332455134,Shipping,220163,UPS,1,CWL Brands,Shipped,9805,30,738,JL,1,0,1,0,0,0,2
46000,1893,A One Sales LLC,10011 3rd Ave,Everett,Washington,98208,A One Sales LLC,Ben Wallner,216,2025 - Gift Boxes,9840,Fulfilled,BenW,,,,,,,24321,73221,2025 - Gift Boxes,1658,X-Mas gift for customers,X-Mas gift for customers,Sale,221146,UPS,1,CWL Brands,Shipped,9840,30,1893,BW,1,0,1,0,0,0,1
46000,1893,A One Sales LLC,10011 3rd Ave,Everett,Washington,98208,A One Sales LLC,Ben Wallner,11,Shipping,9840,Fulfilled,BenW,,,,,,,24321,73297,Shipping,1658,Shipping,Shipping Tracking: 1Z90V7160326308313,Shipping,221146,UPS,1,CWL Brands,Shipped,9840,30,1893,BW,1,0,1,0,0,0,2
46000,1341,Oregon Distro,10475 SE Division St,Portland,Oregon,97265,RRR Wholesale,Ben Wallner,216,2025 - Gift Boxes,9850,Fulfilled,BenW,,,,,,,24331,73232,2025 - Gift Boxes,1177,X-Mas gift for customers,X-Mas gift for customers,Sale,221245,UPS,1,CWL Brands,Shipped,9850,30,1341,BW,1,0,1,0,0,0,1
