Issued date,Account ID,Bill to name,Billing Address,Bill to city,Bill to state,Billing Zip,Customer,Default Sales Rep,Product ID,Sku,Sales order Number,Sales Order Status,Sales Rep,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,So c6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product Description,SO Item Description,Soitem type,BOL,Carrier Name,Company id,Company name,Ship status,SO Number,Status ID,Account ID,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total Cost,So line item
 ,1094,Dallas Wholesale,11538 Harry Hines blvd suite D1,Dallas,Texas,75229,Dallas Wholesale,,13,FG-Kanva Mango Extract 120mg,3225,Expired,Jared,,,,,,,4107,14253,FG-Kanva Mango Extract 120mg,930,15ml Mango Extract 120mg,15ml Mango Extract 120mg,Sale,,,0,,,,0,1094,JL,0.00,$6.0000,1.00,$0.00,$0.00,$0.00,4.00
 ,1094,Dallas Wholesale,11538 Harry Hines blvd suite D1,Dallas,Texas,75229,Dallas Wholesale,,73,FG-Focus + Flow-EA,3225,Expired,Jared,,,,,,,4107,14251,FG-Focus + Flow-EA,930,60ml-Focus + Flow,60ml-Focus + Flow,Sale,,,0,,,,0,1094,JL,0.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
 ,1094,Dallas Wholesale,11538 Harry Hines blvd suite D1,Dallas,Texas,75229,Dallas Wholesale,,81,FG- MC12 Focus+ Flow,3225,Expired,Jared,,,,,,,4107,14250,FG- MC12 Focus+ Flow,930,MC12 Focus + Flow,MC12 Focus + Flow,Sale,,,0,,,,0,1094,JL,0.00,$576.0000,1.00,$486.00,$486.00,$0.00,1.00
 ,1094,Dallas Wholesale,11538 Harry Hines blvd suite D1,Dallas,Texas,75229,Dallas Wholesale,,115,FG-release+relax,3225,Expired,Jared,,,,,,,4107,14252,FG-release+relax,930,60ml -release+relax,60ml -release+relax,Sale,,,0,,,,0,1094,JL,0.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
05-14-2024,1095,Wild Wolf Smoke n Vape,313 W Lincoln Hwy,Penndel,Pennsylvania,19047,Wild Wolf Smoke n Vape,,0,,3237,Fulfilled,Jared,,,,,,,4136,14316,Acrylic Promo,931,,$100 off,Discount Amount,31646,UPS,1,CWL Brands,Shipped,3237,30,1095,JL,1.00,$0.0000,1.00,-$100.00,-$100.00,$0.00,2.00
05-14-2024,1096,The Hub Smoke Shop & Gifts | MO,"ATTN: Eddie
6410 N Oak Trafficway",Kansas City,Missouri,64118,The Hub Smoke Shop & Gifts | MO,,11,Shipping,3262,Fulfilled,BrandonG,,,,,,,4161,14384,Shipping,932,Shipping,Shipping Tracking: 1Z90V7160302953689,Shipping,31578,UPS,1,CWL Brands,Shipped,3262,30,1096,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
05-14-2024,1096,The Hub Smoke Shop & Gifts | MO,"ATTN: Eddie
6410 N Oak Trafficway",Kansas City,Missouri,64118,The Hub Smoke Shop & Gifts | MO,,13,FG-Kanva Mango Extract 120mg,3262,Fulfilled,BrandonG,,,,,,,4161,14366,FG-Kanva Mango Extract 120mg,932,15ml Mango Extract 120mg,15ml Mango Extract 120mg,Sale,31578,UPS,1,CWL Brands,Shipped,3262,30,1096,BG,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,3.00
05-14-2024,1096,The Hub Smoke Shop & Gifts | MO,"ATTN: Eddie
6410 N Oak Trafficway",Kansas City,Missouri,64118,The Hub Smoke Shop & Gifts | MO,,73,FG-Focus + Flow-EA,3262,Fulfilled,BrandonG,,,,,,,4161,14364,FG-Focus + Flow-EA,932,60ml-Focus + Flow,60ml-Focus + Flow,Sale,31578,UPS,1,CWL Brands,Shipped,3262,30,1096,BG,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,1.00
05-14-2024,1096,The Hub Smoke Shop & Gifts | MO,"ATTN: Eddie
6410 N Oak Trafficway",Kansas City,Missouri,64118,The Hub Smoke Shop & Gifts | MO,,115,FG-release+relax,3262,Fulfilled,BrandonG,,,,,,,4161,14365,FG-release+relax,932,60ml -release+relax,60ml -release+relax,Sale,31578,UPS,1,CWL Brands,Shipped,3262,30,1096,BG,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
05-14-2024,1096,The Hub Smoke Shop & Gifts | MO,"ATTN: Eddie
6410 N Oak Trafficway",Kansas City,Missouri,64118,The Hub Smoke Shop & Gifts | MO,,166,KB-037,3262,Fulfilled,BrandonG,,,,,,,4161,14367,KB-037,932,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,Sale,31578,UPS,1,CWL Brands,Shipped,3262,30,1096,BG,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,4.00
05-14-2024,1099,Heaven Smoke Shop,3622 Willow Pass Rd,Concord,California,94519,Heaven Smoke Shop,,11,Shipping,3269,Fulfilled,DerekW,,,,,,,4167,14439,Shipping,935,Shipping,Shipping Tracking: 1Z90V7160313870524,Shipping,31660,UPS,1,CWL Brands,Shipped,3269,30,1099,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
05-14-2024,1099,Heaven Smoke Shop,3622 Willow Pass Rd,Concord,California,94519,Heaven Smoke Shop,,82,FG- BX12 Focus+Flow,3269,Fulfilled,DerekW,,,,,,,4167,14402,FG- BX12 Focus+Flow,935,BX12 Focus + Flow,BX12 Focus + Flow,Sale,31660,UPS,1,CWL Brands,Shipped,3269,30,1099,DW,2.00,$48.0000,1.00,$54.00,$108.00,$34.26,1.00
05-14-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,11,Shipping,3273,Fulfilled,DerekW,,,,,,,4172,14440,Shipping,936,Shipping,Shipping Tracking: 1Z90V7160325562782,Shipping,31691,UPS,1,CWL Brands,Shipped,3273,30,1100,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
05-14-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,13,FG-Kanva Mango Extract 120mg,3273,Fulfilled,DerekW,,,,,,,4172,14420,FG-Kanva Mango Extract 120mg,936,15ml Mango Extract 120mg,15ml Mango Extract 120mg,Sale,31691,UPS,1,CWL Brands,Shipped,3273,30,1100,DW,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,3.00
05-14-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,73,FG-Focus + Flow-EA,3273,Fulfilled,DerekW,,,,,,,4172,14418,FG-Focus + Flow-EA,936,60ml-Focus + Flow,60ml-Focus + Flow,Sale,31691,UPS,1,CWL Brands,Shipped,3273,30,1100,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,1.00
05-14-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,115,FG-release+relax,3273,Fulfilled,DerekW,,,,,,,4172,14419,FG-release+relax,936,60ml -release+relax,60ml -release+relax,Sale,31691,UPS,1,CWL Brands,Shipped,3273,30,1100,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
05-14-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,166,KB-037,3273,Fulfilled,DerekW,,,,,,,4172,14421,KB-037,936,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,Sale,31691,UPS,1,CWL Brands,Shipped,3273,30,1100,DW,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,4.00
05-15-2024,1101,K-Global Food,193-08 Northern Blvd,Flushing,New York,11358,K-Global Food,,11,Shipping,3285,Fulfilled,DerekW,,,,,,,4189,14484,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160316442857,Shipping,31844,UPS,1,CWL Brands,Shipped,3285,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
05-15-2024,1101,K-Global Food,193-08 Northern Blvd,Flushing,New York,11358,K-Global Food,,13,FG-Kanva Mango Extract 120mg,3285,Fulfilled,DerekW,,,,,,,4189,14479,FG-Kanva Mango Extract 120mg,937,15ml Mango Extract 120mg,15ml Mango Extract 120mg,Sale,31844,UPS,1,CWL Brands,Shipped,3285,30,1101,DW,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,3.00
05-15-2024,1101,K-Global Food,193-08 Northern Blvd,Flushing,New York,11358,K-Global Food,,73,FG-Focus + Flow-EA,3285,Fulfilled,DerekW,,,,,,,4189,14477,FG-Focus + Flow-EA,937,60ml-Focus + Flow,60ml-Focus + Flow,Sale,31844,UPS,1,CWL Brands,Shipped,3285,30,1101,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,1.00
05-15-2024,1101,K-Global Food,193-08 Northern Blvd,Flushing,New York,11358,K-Global Food,,115,FG-release+relax,3285,Fulfilled,DerekW,,,,,,,4189,14478,FG-release+relax,937,60ml -release+relax,60ml -release+relax,Sale,31844,UPS,1,CWL Brands,Shipped,3285,30,1101,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
05-15-2024,1101,K-Global Food,193-08 Northern Blvd,Flushing,New York,11358,K-Global Food,,166,KB-037,3285,Fulfilled,DerekW,,,,,,,4189,14480,KB-037,937,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,Sale,31844,UPS,1,CWL Brands,Shipped,3285,30,1101,DW,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,4.00
05-15-2024,1102,420 Smoke Shop | TN,"ATTN: George
5751 Old Hickory Blvd # 110",Hermitage,Tennessee,37076,420 Smoke Shop | TN,,11,Shipping,3287,Fulfilled,BrandonG,,,,,,,4191,14494,Shipping,938,Shipping,Shipping,Shipping,31905,UPS,1,CWL Brands,Shipped,3287,30,1102,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,9.00
05-15-2024,1102,420 Smoke Shop | TN,"ATTN: George
5751 Old Hickory Blvd # 110",Hermitage,Tennessee,37076,420 Smoke Shop | TN,,11,Shipping,3287,Fulfilled,BrandonG,,,,,,,4191,14533,Shipping,938,Shipping,Shipping Tracking: 1Z90V7160322453397,Shipping,31905,UPS,1,CWL Brands,Shipped,3287,30,1102,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,12.00
05-15-2024,1102,420 Smoke Shop | TN,"ATTN: George
5751 Old Hickory Blvd # 110",Hermitage,Tennessee,37076,420 Smoke Shop | TN,,74,CC Processing,3287,Fulfilled,BrandonG,,,,,,,4191,14495,CC Processing,938,Credit Card Processing Fee,Credit Card Processing Fee,Sale,31905,UPS,1,CWL Brands,Shipped,3287,30,1102,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
08-09-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslyn,New York,11576,K-Global Food,,11,Shipping,4241,Fulfilled,DerekW,,,,,,,6359,20805,Shipping,937,Shipping,Shipping,Shipping,55697,UPS,1,CWL Brands,Shipped,4241,30,1101,DW,1.00,$0.0000,1.00,$150.00,$150.00,$0.05,4.00
08-09-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslyn,New York,11576,K-Global Food,,11,Shipping,4241,Fulfilled,DerekW,,,,,,,6359,21888,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160305527465,Shipping,55697,UPS,1,CWL Brands,Shipped,4241,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
08-09-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslyn,New York,11576,K-Global Food,,55,FG-MC12 Mango Extract Shot 120mg,4241,Fulfilled,DerekW,,,,,,,6359,20804,FG-MC12 Mango Extract Shot 120mg,937,MC12 Mango Extract Shot 120mg,MC12 Mango Extract Shot 120mg,Sale,55697,UPS,1,CWL Brands,Shipped,4241,30,1101,DW,3.00,$864.0000,1.00,$648.00,"$1,944.00",$545.12,3.00
08-09-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslyn,New York,11576,K-Global Food,,81,FG- MC12 Focus+ Flow,4241,Fulfilled,DerekW,,,,,,,6359,20802,FG- MC12 Focus+ Flow,937,MC12 Focus + Flow,MC12 Focus + Flow,Sale,55697,UPS,1,CWL Brands,Shipped,4241,30,1101,DW,5.00,$576.0000,1.00,$525.60,"$2,628.00",$911.29,1.00
08-09-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslyn,New York,11576,K-Global Food,,132,FG- MC8 release+relax,4241,Fulfilled,DerekW,,,,,,,6359,20803,FG- MC8 release+relax,937,MC8 release+relax,MC8 release+relax,Sale,55697,UPS,1,CWL Brands,Shipped,4241,30,1101,DW,3.00,$432.0000,1.00,$350.40,"$1,051.20",$400.91,2.00
09-26-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,4720,Fulfilled,DerekW,,,,,,,7746,24645,Shipping,937,Shipping,Shipping,Shipping,66365,UPS,1,CWL Brands,Shipped,4720,30,1101,DW,1.00,$0.0000,1.00,$250.00,$250.00,$0.05,3.00
09-26-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,4720,Fulfilled,DerekW,,,,,,,7746,24839,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160316472744,Shipping,66365,UPS,1,CWL Brands,Shipped,4720,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
09-26-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,81,FG- MC12 Focus+ Flow,4720,Fulfilled,DerekW,,,,,,,7746,24643,FG- MC12 Focus+ Flow,937,MC12 Focus + Flow,MC12 Focus + Flow,Sale,66365,UPS,1,CWL Brands,Shipped,4720,30,1101,DW,10.00,$576.0000,1.00,$525.60,"$5,256.00","$1,797.12",1.00
09-26-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,132,FG- MC8 release+relax,4720,Fulfilled,DerekW,,,,,,,7746,24644,FG- MC8 release+relax,937,MC8 release+relax,MC8 release+relax,Sale,66365,UPS,1,CWL Brands,Shipped,4720,30,1101,DW,4.00,$432.0000,1.00,$350.40,"$1,401.60",$515.16,2.00
10-25-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,11,Shipping,5021,Fulfilled,DerekW,,,,,,,8581,27055,Shipping,936,Shipping,Shipping Tracking: 1Z90V7160317697474,Shipping,73868,UPS,1,CWL Brands,Shipped,5021,30,1100,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
10-25-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,13,FG-Kanva Mango Extract 120mg,5021,Fulfilled,DerekW,,,,,,,8581,27047,FG-Kanva Mango Extract 120mg,936,15ml Mango Extract 120mg,15ml Mango Extract 120mg,Sale,73868,UPS,1,CWL Brands,Shipped,5021,30,1100,DW,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,4.00
10-25-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,73,FG-Focus + Flow-EA,5021,Fulfilled,DerekW,,,,,,,8581,27045,FG-Focus + Flow-EA,936,60ml-Focus + Flow,60ml-Focus + Flow,Sale,73868,UPS,1,CWL Brands,Shipped,5021,30,1100,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
10-25-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,85,Store Sample Kit,5021,Fulfilled,DerekW,,,,,,,8581,27044,Store Sample Kit,936,Store Sample Kit,Store Sample Kit,Kit,73868,UPS,1,CWL Brands,Shipped,5021,30,1100,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,1.00
10-25-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,115,FG-release+relax,5021,Fulfilled,DerekW,,,,,,,8581,27046,FG-release+relax,936,60ml -release+relax,60ml -release+relax,Sale,73868,UPS,1,CWL Brands,Shipped,5021,30,1100,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
10-25-2024,1100,TeaTotaler's - Bobby Hubner,311 FL-16,St. Augustine,Florida,32084,TeaTotaler's - Bobby Hubner,,166,KB-037,5021,Fulfilled,DerekW,,,,,,,8581,27048,KB-037,936,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,FG-Zoom Citrus 80mg-2 oz Kanva Botanicals,Sale,73868,UPS,1,CWL Brands,Shipped,5021,30,1100,DW,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,5.00
11-05-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,5086,Fulfilled,DerekW,,,,,,,8724,27442,Shipping,937,Shipping,Shipping,Shipping,78535,UPS,1,CWL Brands,Shipped,5086,30,1101,DW,1.00,$0.0000,1.00,$320.00,$320.00,$0.05,2.00
11-05-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,5086,Fulfilled,DerekW,,,,,,,8724,28498,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160312081049,Shipping,78535,UPS,1,CWL Brands,Shipped,5086,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
11-05-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,81,FG- MC12 Focus+ Flow,5086,Fulfilled,DerekW,,,,,,,8724,27439,FG- MC12 Focus+ Flow,937,MC12 Focus + Flow,MC12 Focus + Flow,Sale,78535,UPS,1,CWL Brands,Shipped,5086,30,1101,DW,10.00,$576.0000,1.00,$525.60,"$5,256.00","$1,802.45",1.00
12-18-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,5559,Fulfilled,DerekW,,,,,,,10012,30936,Shipping,937,Shipping,Shipping,Shipping,90933,UPS,1,CWL Brands,Shipped,5559,30,1101,DW,1.00,$0.0000,1.00,$200.00,$200.00,$0.05,2.00
12-18-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,5559,Fulfilled,DerekW,,,,,,,10012,31843,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160310529640,Shipping,90933,UPS,1,CWL Brands,Shipped,5559,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
12-18-2024,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,81,FG- MC12 Focus+ Flow,5559,Fulfilled,DerekW,,,,,,,10012,30935,FG- MC12 Focus+ Flow,937,MC12 Focus + Flow,MC12 Focus + Flow,Sale,90933,UPS,1,CWL Brands,Shipped,5559,30,1101,DW,10.00,$576.0000,1.00,$525.60,"$5,256.00","$1,771.66",1.00
02-10-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,6117,Fulfilled,DerekW,,,,,,,11631,35313,Shipping,937,Shipping,Shipping,Shipping,108805,UPS,1,CWL Brands,Shipped,6117,30,1101,DW,1.00,$0.0000,1.00,$260.00,$260.00,$0.05,3.00
02-10-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,6117,Fulfilled,DerekW,,,,,,,11631,36868,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160322145158,Shipping,108805,UPS,1,CWL Brands,Shipped,6117,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
02-10-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,81,FG- MC12 Focus+ Flow,6117,Fulfilled,DerekW,,,,,,,11631,35311,FG- MC12 Focus+ Flow,937,MC12 Focus + Flow,MC12 Focus + Flow,Sale,108805,UPS,1,CWL Brands,Shipped,6117,30,1101,DW,10.00,$576.0000,1.00,$525.60,"$5,256.00","$1,753.99",1.00
02-10-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,132,FG- MC8 release+relax,6117,Fulfilled,DerekW,,,,,,,11631,35312,FG- MC8 release+relax,937,MC8 release+relax,MC8 release+relax,Sale,108805,UPS,1,CWL Brands,Shipped,6117,30,1101,DW,3.00,$432.0000,1.00,$350.40,"$1,051.20",$367.88,2.00
03-04-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,6504,Fulfilled,DerekW,,,,,,,12803,38463,Shipping,937,Shipping,Shipping,Shipping,116114,UPS,1,CWL Brands,Shipped,6504,30,1101,DW,1.00,$0.0000,1.00,$390.00,$390.00,$0.05,2.00
03-04-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,11,Shipping,6504,Fulfilled,DerekW,,,,,,,12803,38836,Shipping,937,Shipping,Shipping Tracking: 1Z90V7160333073107,Shipping,116114,UPS,1,CWL Brands,Shipped,6504,30,1101,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-04-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,55,FG-MC12 Mango Extract Shot 120mg,6504,Fulfilled,DerekW,,,,,,,12803,38462,FG-MC12 Mango Extract Shot 120mg,937,MC12 Mango Extract Shot 120mg,MC12 Mango Extract Shot 120mg,Sale,116114,UPS,1,CWL Brands,Shipped,6504,30,1101,DW,3.00,$864.0000,1.00,$576.00,"$1,728.00",$519.51,1.00
03-04-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,81,FG- MC12 Focus+ Flow,6504,Fulfilled,DerekW,,,,,,,12803,38500,FG- MC12 Focus+ Flow,937,MC12 Focus + Flow,MC12 Focus + Flow,Sale,116114,UPS,1,CWL Brands,Shipped,6504,30,1101,DW,10.00,$576.0000,1.00,$540.00,"$5,400.00","$1,805.88",3.00
03-04-2025,1101,K-Global Food,34 Lumber Rd Ste A,Roslin,New York,11576,K-Global Food,,82,FG- BX12 Focus+Flow,6504,Fulfilled,DerekW,,,,,,,12803,38509,FG- BX12 Focus+Flow,937,BX12 Focus + Flow,BX12 Focus + Flow,Sale,116114,UPS,1,CWL Brands,Shipped,6504,30,1101,DW,2.00,$48.0000,1.00,$0.00,$0.00,$0.00,4.00
03-07-2025,1104,Ikra Sunoco,120 E McMurray Rd,Canonsburg,Pennsylvania,15317,Ikra Sunoco,,11,Shipping,6577,Fulfilled,DerekW,,,,,,,12944,38866,Shipping,940,Shipping,Shipping,Shipping,117487,UPS,1,CWL Brands,Shipped,6577,30,1104,DW,1.00,$0.0000,1.00,$75.00,$75.00,$0.05,1.00
03-07-2025,1104,Ikra Sunoco,120 E McMurray Rd,Canonsburg,Pennsylvania,15317,Ikra Sunoco,,11,Shipping,6577,Fulfilled,DerekW,,,,,,,12944,39201,Shipping,940,Shipping,Shipping Tracking: 1Z90V7160304310191,Shipping,117487,UPS,1,CWL Brands,Shipped,6577,30,1104,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-07-2025,1104,Ikra Sunoco,120 E McMurray Rd,Canonsburg,Pennsylvania,15317,Ikra Sunoco,,193,KB-3001,6577,Fulfilled,DerekW,,,,,,,12944,39190,KB-3001,940,Release + Relax 12pk,Release + Relax 12ct box,Sale,117487,UPS,1,CWL Brands,Shipped,6577,30,1104,DW,2.00,$60.0000,1.00,$54.00,$108.00,$0.00,4.00
03-07-2025,1104,Ikra Sunoco,120 E McMurray Rd,Canonsburg,Pennsylvania,15317,Ikra Sunoco,,195,KB-2002,6577,Fulfilled,DerekW,,,,,,,12944,38942,KB-2002,940,Zoom 60ml bottle,Zoom 60ml bottle,Sale,117487,UPS,1,CWL Brands,Shipped,6577,30,1104,DW,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,2.00
03-07-2025,1104,Ikra Sunoco,120 E McMurray Rd,Canonsburg,Pennsylvania,15317,Ikra Sunoco,,206,KB-4000,6577,Fulfilled,DerekW,,,,,,,12944,39189,KB-4000,940,Focus MC12,Focus MC 12ct,Sale,117487,UPS,1,CWL Brands,Shipped,6577,30,1104,DW,3.00,$576.0000,1.00,$612.00,"$1,836.00",$0.00,3.00
03-18-2025,1107,The Karma House | CO,"ATTN: Mollie
608 Garrison St e",Lakewood,Colorado,80215,The Karma House | CO,,11,Shipping,6715,Fulfilled,BrandonG,,,,,,,13352,40384,Shipping,943,Shipping,Shipping,Shipping,120326,UPS,1,CWL Brands,Shipped,6715,30,1107,BG,1.00,$0.0000,1.00,$10.00,$10.00,$0.05,3.00
03-18-2025,1107,The Karma House | CO,"ATTN: Mollie
608 Garrison St e",Lakewood,Colorado,80215,The Karma House | CO,,11,Shipping,6715,Fulfilled,BrandonG,,,,,,,13352,40418,Shipping,943,Shipping,Shipping Tracking: 1Z90V7160310731902,Shipping,120326,UPS,1,CWL Brands,Shipped,6715,30,1107,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-18-2025,1107,The Karma House | CO,"ATTN: Mollie
608 Garrison St e",Lakewood,Colorado,80215,The Karma House | CO,,74,CC Processing,6715,Fulfilled,BrandonG,,,,,,,13352,40385,CC Processing,943,Credit Card Processing Fee,Credit Card Processing Fee,Sale,120326,UPS,1,CWL Brands,Shipped,6715,30,1107,BG,1.00,$0.0000,1.00,$10.38,$10.38,$0.00,4.00
03-18-2025,1107,The Karma House | CO,"ATTN: Mollie
608 Garrison St e",Lakewood,Colorado,80215,The Karma House | CO,,204,KB-3003,6715,Fulfilled,BrandonG,,,,,,,13352,40383,KB-3003,943,Mango-Tango 12pk,Mango-Tango 12pk,Sale,120326,UPS,1,CWL Brands,Shipped,6715,30,1107,BG,2.00,$72.0000,1.00,$60.00,$120.00,$34.47,2.00
03-18-2025,1107,The Karma House | CO,"ATTN: Mollie
608 Garrison St e",Lakewood,Colorado,80215,The Karma House | CO,,207,KB-3000,6715,Fulfilled,BrandonG,,,,,,,13352,40382,KB-3000,943,Focus+Flow 12PK,Focus 12PK,Sale,120326,UPS,1,CWL Brands,Shipped,6715,30,1107,BG,4.00,$60.0000,1.00,$54.00,$216.00,$64.91,1.00
03-20-2025,1103,Red Rock Distribution,3620 Pelham Rd Ste 5-121,Greenville,South Carolina,29615,Red Rock Distribution,,11,Shipping,6736,Fulfilled,DerekW,,,,,,,13426,40741,Shipping,939,Shipping,Shipping Tracking: 1Z90V7160301758679,Shipping,121132,UPS,1,CWL Brands,Shipped,6736,30,1103,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-20-2025,1103,Red Rock Distribution,3620 Pelham Rd Ste 5-121,Greenville,South Carolina,29615,Red Rock Distribution,,207,KB-3000,6736,Fulfilled,DerekW,,,,,,,13426,40690,KB-3000,939,Focus+Flow 12PK,Focus+Flow 12PK,Sale,121132,UPS,1,CWL Brands,Shipped,6736,30,1103,DW,2.00,$60.0000,1.00,$0.00,$0.00,$0.00,1.00
