Customer id,Sales order Number,Posting Date,Customer,Billing Name,Billing Address,Bill to city,Billing State,Billing Zip,Sales Order ID,Unit price,Product ID,Product,Product desc,Sales Order Product ID,Sales person,Invoiced cost,Invoiced margin,Revenue,Order value
1143,10143,01-07-2026,Lazy Daze Inc,Lazy Daze Inc,630 E 58th Ave,Denver,Colorado,80216,25310,$0.00,74,CC Processing,Credit Card Processing Fee,76689,BrandonG,$0.00,$20.52,$20.52,$20.52
1143,10143,01-07-2026,Lazy Daze Inc,Lazy Daze Inc,630 E 58th Ave,Denver,Colorado,80216,25310,$576.00,206,KB-4000,Focus MC12,76680,BrandonG,$223.15,$460.85,$684.00,$684.00
1216,10132,01-07-2026,iCloud Vape and Smoke | Laramie,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,25240,$576.00,206,KB-4000,Focus MC12,76449,BrandonG,$669.45,"$1,382.55","$2,052.00","$2,052.00"
1205,10102,01-07-2026,Viable Alternatives - Nampa,Viable Alternatives - Nampa,203 Caldwell Blvd,Nampa,Idaho,83651,25197,$576.00,206,KB-4000,Focus MC12,76299,admin,$669.45,"$1,382.55","$2,052.00","$2,052.00"
116,10100,01-07-2026,Elevated Alternatives,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,25196,$11.50,43,FG-120g Red Powder,120g Red Powder,76296,admin,$7.97,$8.83,$16.80,$16.80
116,10100,01-07-2026,Elevated Alternatives,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,25196,$11.50,44,FG-120g White Powder,120g White Powder,76297,admin,$5.34,$5.86,$11.20,$11.20
116,10100,01-07-2026,Elevated Alternatives,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,25196,$576.00,206,KB-4000,Focus MC12,76295,admin,$878.36,"$1,425.64","$2,304.00","$2,304.00"
116,10100,01-07-2026,Elevated Alternatives,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,25196,$72.00,204,KB-3003,Mango-Tango 12pk,76298,admin,$34.47,$85.53,$120.00,$120.00
1714,10090,01-07-2026,Unio Enterprises LLC,Unio Enterprises LLC,5804 W FRANKLIN RD,Boise,Idaho,83709,25186,$576.00,206,KB-4000,Focus MC12,76265,BenW,"$1,097.95","$2,034.05","$3,132.00","$3,132.00"
347,10031,01-07-2026,Raw Distribution,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,25026,$576.00,206,KB-4000,Focus MC12,75676,BenW,"$11,418.68","$20,405.32","$31,824.00","$31,824.00"
347,10031,01-07-2026,Raw Distribution,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,25026,$651.00,194,KB-4001,Release + Relax MC (12 boxes),76482,BenW,$700.78,"$1,401.62","$2,102.40","$2,102.40"
347,10031,01-07-2026,Raw Distribution,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,25026,$0.00,11,Shipping,Shipping,75677,BenW,$0.05,$345.55,$345.60,$345.60
912,10136,01-07-2026,woodland distributors,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,25251,$0.00,74,CC Processing,Credit Card Processing Fee,76495,BenW,$0.00,$278.40,$278.40,$278.40
912,10136,01-07-2026,woodland distributors,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,25251,$576.00,206,KB-4000,Focus MC12,76493,BenW,"$3,293.85","$5,886.15","$9,180.00","$9,180.00"
912,10136,01-07-2026,woodland distributors,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,25251,$0.00,11,Shipping,Shipping,76494,BenW,$0.05,$91.75,$91.80,$91.80
48,10133,01-07-2026,Olympia Wholesale,Olympia Wholesale,3906 northridge place s.e.,Lacey,Washington,98503,25245,$576.00,206,KB-4000,Focus MC12,76469,BenW,"$2,195.90","$4,068.10","$6,264.00","$6,264.00"
48,10133,01-07-2026,Olympia Wholesale,Olympia Wholesale,3906 northridge place s.e.,Lacey,Washington,98503,25245,$0.00,11,Shipping,Shipping,76470,BenW,$0.05,$62.35,$62.40,$62.40
1473,10135,01-08-2026,E-Smoke & Convenience,E-Smoke & Convenience,2 W 33rd St,New York,New York,10001,25250,$60.00,207,KB-3000,Focus+Flow 12PK,76490,DerekW,$31.47,$328.53,$360.00,$360.00
1473,10135,01-08-2026,E-Smoke & Convenience,E-Smoke & Convenience,2 W 33rd St,New York,New York,10001,25250,$0.00,11,Shipping,Shipping,76491,DerekW,$0.05,$14.95,$15.00,$15.00
1279,10157,01-08-2026,Mahant 342 Inc,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,25384,$60.00,207,KB-3000,Focus+Flow 12PK,76875,DerekW,-$94.40,-$985.60,"-$1,080.00","-$1,080.00"
1279,10158,01-08-2026,Mahant 342 Inc,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,25385,$60.00,207,KB-3000,Focus+Flow 12PK,76877,DerekW,$94.40,$985.60,"$1,080.00","$1,080.00"
1279,10157,01-08-2026,Mahant 342 Inc,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,25384,$42.00,196,KB-3002,Zoom 12PK,76876,DerekW,-$32.46,-$51.54,-$84.00,-$84.00
1279,10158,01-08-2026,Mahant 342 Inc,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,25385,$42.00,196,KB-3002,Zoom 12PK,76878,DerekW,$32.46,$51.54,$84.00,$84.00
1591,#JIUCJOXSAXZQ6U,01-08-2026,2578 BROADWAY GIFT SHOP,2578 BROADWAY GIFT SHOP,"2578 BROADWAY FRNT 5
IN STORE",NEW YORK,New York,10025-5642,25411,$60.00,193,KB-3001,Release + Relax 12pk,76942,ShipStation,$66.00,$174.00,$240.00,$240.00
1447,10156,01-08-2026,Lucky Stop,Lucky Stop,"Attn: BK
8414 E Kellogg Dr.",Whichita,Kansas,67207,25378,$576.00,206,KB-4000,Focus MC12,76863,Jared,$224.27,$495.73,$720.00,$720.00
1447,10156,01-08-2026,Lucky Stop,Lucky Stop,"Attn: BK
8414 E Kellogg Dr.",Whichita,Kansas,67207,25378,$72.00,204,KB-3003,Mango-Tango 12pk,76864,Jared,$17.24,$42.76,$60.00,$60.00
1447,10156,01-08-2026,Lucky Stop,Lucky Stop,"Attn: BK
8414 E Kellogg Dr.",Whichita,Kansas,67207,25378,$0.00,11,Shipping,Shipping,76866,Jared,$0.05,$24.95,$25.00,$25.00
1011,10146,01-08-2026,CA Wholesale,CA Wholesale,5722 Logan Court,Denver,Colorado,80216,25331,$576.00,206,KB-4000,Focus MC12,76742,BrandonG,"$25,118.60","$39,393.40","$64,512.00","$64,512.00"
1557,9928,01-08-2026,A Vape Escape,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,24639,$0.00,74,CC Processing,Credit Card Processing Fee,76884,Jared,$0.00,$8.64,$8.64,$8.64
1557,9928,01-08-2026,A Vape Escape,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,24639,$60.00,207,KB-3000,Focus+Flow 12PK,74298,Jared,$10.49,$109.51,$120.00,$120.00
1557,9928,01-08-2026,A Vape Escape,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,24639,$72.00,204,KB-3003,Mango-Tango 12pk,74301,Jared,$17.24,$42.76,$60.00,$60.00
1557,9928,01-08-2026,A Vape Escape,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,24639,$60.00,193,KB-3001,Release + Relax 12pk,74299,Jared,$16.50,$37.50,$54.00,$54.00
1557,9928,01-08-2026,A Vape Escape,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,24639,$0.00,11,Shipping,Shipping,74302,Jared,$0.05,$11.95,$12.00,$12.00
1557,9928,01-08-2026,A Vape Escape,A Vape Escape,2550 W State Rte 89A #3,Sedona,Arizona,86336,24639,$42.00,196,KB-3002,Zoom 12PK,74300,Jared,$16.23,$25.77,$42.00,$42.00
418,10153,01-08-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25348,$0.00,11,Shipping,Shipping,76776,Jared,$0.05,$198.95,$199.00,$199.00
1575,10024,01-08-2026,Nevada Cash & Carry,Nevada Cash & Carry,1015 telegraph Ste. A,Reno,Nevada,89502,25012,$0.00,11,Shipping,Shipping,75626,Jared,$0.05,$173.95,$174.00,$174.00
1035,#HGQV0P7OMZ1UDH,01-08-2026,Night Owl Smoke Shop,NIGHT OWL SMOKE SHOP,39872 LOS ALAMOS RD STE A11,MURRIETA,California,92562-5745,25416,$0.00,1,ShipStation Shipping,ShipStation shipping amount,76947,ShipStation,$0.00,$336.00,$336.00,$336.00
1327,10149,01-08-2026,Corning Smoke Shop,Corning Smoke Shop,1935 Solano St.,Corning,California,96021,25341,$576.00,206,KB-4000,Focus MC12,76761,BenW,$980.38,"$1,899.62","$2,880.00","$2,880.00"
1327,10149,01-08-2026,Corning Smoke Shop,Corning Smoke Shop,1935 Solano St.,Corning,California,96021,25341,$0.00,11,Shipping,Shipping,76762,BenW,$0.05,-$0.05,$0.00,$0.00
719,10138,01-08-2026,Paradox Wilsonville,Paradox Wilsonville,"ATTN: WIll, 8229 C SW Wilsonville Rd",Wilsonville,Oregon,97070,25254,$576.00,206,KB-4000,Focus MC12,76506,BenW,$224.27,$495.73,$720.00,$720.00
719,10138,01-08-2026,Paradox Wilsonville,Paradox Wilsonville,"ATTN: WIll, 8229 C SW Wilsonville Rd",Wilsonville,Oregon,97070,25254,$0.00,11,Shipping,Shipping,76507,BenW,$0.05,$19.95,$20.00,$20.00
1692,10019,01-08-2026,Kettle Falls EXXON,LAKISH INVESTMENTS INC,"Kettle Falls EXXON
103 E 3rd Ave",Kettle Falls,Washington,99141,25001,$576.00,206,KB-4000,Focus MC12,75587,Jared,$735.29,"$1,424.71","$2,160.00","$2,160.00"
1581,10134,01-09-2026,Majestic Distribtion LLC,Majestic Distribtion LLC,"800 Interstate Parkway, unit 144",Waukee,Iowa,50263,25246,$576.00,206,KB-4000,Focus MC12,76471,Jared,"$4,157.74","$8,370.26","$12,528.00","$12,528.00"
1581,10134,01-09-2026,Majestic Distribtion LLC,Majestic Distribtion LLC,"800 Interstate Parkway, unit 144",Waukee,Iowa,50263,25246,$0.00,11,Shipping,Shipping,76472,Jared,$0.05,$188.95,$189.00,$189.00
910,10155,01-09-2026,Rochester Smoke Shop,Rochester Smoke Shop,"ATTN: Steve, 3456 55th St NW",Rochester,Minnesota,55901,25377,$576.00,206,KB-4000,Focus MC12,76853,BrandonG,"$1,663.10","$3,808.90","$5,472.00","$5,472.00"
681,10164,01-09-2026,Hemp Plus,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,25431,$576.00,206,KB-4000,Focus MC12,77005,BrandonG,$834.69,"$2,045.31","$2,880.00","$2,880.00"
967,10145,01-09-2026,Amia Trading - AWS,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,25330,$576.00,206,KB-4000,Focus MC12,76739,Jared,"$58,208.38","$103,071.62","$161,280.00","$161,280.00"
1204,10139,01-09-2026,Viable Alternatives,Viable Alternatives,9400 Fairview Ave STE 100,Boise,Idaho,83704,25302,$576.00,206,KB-4000,Focus MC12,76613,admin,$623.66,"$1,428.34","$2,052.00","$2,052.00"
1204,10139,01-09-2026,Viable Alternatives,Viable Alternatives,9400 Fairview Ave STE 100,Boise,Idaho,83704,25302,$504.00,197,KB-4002,Zoom MC (12 boxes),76614,admin,$238.61,$769.39,"$1,008.00","$1,008.00"
1550,10166,01-09-2026,Lg Mart,Lg Mart,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,25436,$576.00,206,KB-4000,Focus MC12,77018,admin,$417.34,$950.66,"$1,368.00","$1,368.00"
418,10153,01-09-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25348,$0.00,174,KB-038,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",76775,Jared,"$1,713.62","$3,886.38","$5,600.00","$5,600.00"
418,10153,01-09-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25348,$0.00,175,KB-039,"Acrylic kit- White(4 FF, 2 Zoom, 1 RR,1 mango)",76774,Jared,"$1,902.76","$3,697.24","$5,600.00","$5,600.00"
418,10063,01-09-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25097,$576.00,206,KB-4000,Focus MC12,75930,Jared,"$11,641.68","$22,630.32","$34,272.00","$34,272.00"
418,10063,01-09-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25097,$576.00,206,KB-4000,Focus MC12,76936,Jared,$207.89,$392.11,$600.00,$600.00
418,10063,01-09-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25097,$0.00,11,Shipping,Shipping,75931,Jared,$0.05,$342.95,$343.00,$343.00
418,10063,01-09-2026,LV Cash n Carry Attn Parth,LV Cash n Carry Attn Parth,"2710 e Patrick Lane , suite#5 and 6",las vegas,Nevada,89120,25097,$0.00,0,,,76937,Jared,$0.00,-$600.00,-$600.00,$0.00
1575,10024,01-09-2026,Nevada Cash & Carry,Nevada Cash & Carry,1015 telegraph Ste. A,Reno,Nevada,89502,25012,$576.00,206,KB-4000,Focus MC12,75625,Jared,"$5,820.84","$11,315.16","$17,136.00","$17,136.00"
852,10162,01-09-2026,WILD SIDE THOUSAND OAKS-T.O. (CA),WILD SIDE THOUSAND OAKS-T.O. (CA),776 E Thousand Oaks Blvd,Thousand Oaks,California,91362,25430,$576.00,206,KB-4000,Focus MC12,77001,admin,$423.44,$915.76,"$1,339.20","$1,339.20"
876,10154,01-09-2026,Blueberry Trading,Blueberry Trading,"2496 Port Street,West",West Sacramento,California,95691,25349,$576.00,206,KB-4000,Focus MC12,76779,BenW,"$11,641.68","$22,630.32","$34,272.00","$34,272.00"
876,10154,01-09-2026,Blueberry Trading,Blueberry Trading,"2496 Port Street,West",West Sacramento,California,95691,25349,$0.00,11,Shipping,Shipping,76780,BenW,$0.05,$341.95,$342.00,$342.00
1359,10176,01-12-2026,Cigarville Inc,Cigarville Inc,51 W 14th St,New York,New York,10011,25506,$576.00,206,KB-4000,Focus MC12,77255,DerekW,$200.03,$519.97,$720.00,$720.00
248,10150,01-12-2026,Giant Distribution,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,25342,$576.00,206,KB-4000,Focus MC12,76763,DerekW,"$11,162.31","$21,093.69","$32,256.00","$32,256.00"
248,10150,01-12-2026,Giant Distribution,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,25342,$0.00,11,Shipping,Shipping,76764,DerekW,$0.05,$644.95,$645.00,$645.00
1259,10170,01-12-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25498,$60.00,193,KB-3001,Release + Relax 12pk,77213,DerekW,$33.00,$75.00,$108.00,$108.00
1259,10170,01-12-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25498,$0.00,11,Shipping,Shipping,77217,DerekW,$0.05,$14.95,$15.00,$15.00
1259,10170,01-12-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25498,$42.00,196,KB-3002,Zoom 12PK,77214,DerekW,$32.46,$51.54,$84.00,$84.00
945,10169,01-12-2026,WILD SIDE HUMBLE-HU (TX),WILD SIDE HUMBLE-HU (TX),8790 Farm To Market 1960 Bypass Rd W Suite 200,Humble,Texas,77338,25497,$576.00,206,KB-4000,Focus MC12,77212,admin,$200.03,$469.57,$669.60,$669.60
967,10145,01-12-2026,Amia Trading - AWS,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,25330,$576.00,206,KB-4000,Focus MC12,76739,Jared,"$55,811.57","$105,468.44","$161,280.00","$161,280.00"
1042,10177,01-12-2026,Nikk Drips,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,25508,$0.00,74,CC Processing,Credit Card Processing Fee,77267,Jared,$0.00,$22.20,$22.20,$22.20
1042,10177,01-12-2026,Nikk Drips,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,25508,$576.00,206,KB-4000,Focus MC12,77264,Jared,$200.03,$519.97,$720.00,$720.00
1042,10177,01-12-2026,Nikk Drips,Nikk Drips,6590 West Seltice Way,Post Falls,Idaho,83854,25508,$0.00,11,Shipping,Shipping,77266,Jared,$0.05,$19.95,$20.00,$20.00
840,10171,01-12-2026,PURPLE HAZE LOS ANGELES-LA (CA),PURPLE HAZE LOS ANGELES-LA (CA),11279 Santa Monica Blvd,Los Angeles,California,90025,25499,$576.00,206,KB-4000,Focus MC12,77215,admin,$200.03,$469.57,$669.60,$669.60
840,10171,01-12-2026,PURPLE HAZE LOS ANGELES-LA (CA),PURPLE HAZE LOS ANGELES-LA (CA),11279 Santa Monica Blvd,Los Angeles,California,90025,25499,$60.00,193,KB-3001,Release + Relax 12pk,77216,admin,$16.50,$39.30,$55.80,$55.80
1718,10159,01-12-2026,NASEEB TRADING LLC,NASEEB TRADING LLC,2612 CELESTIAL LN,LINCOLN,California,95648,25386,$576.00,206,KB-4000,Focus MC12,76879,BenW,"$1,195.96","$2,562.44","$3,758.40","$3,758.40"
1718,10159,01-12-2026,NASEEB TRADING LLC,NASEEB TRADING LLC,2612 CELESTIAL LN,LINCOLN,California,95648,25386,$0.00,11,Shipping,Shipping,76880,BenW,$0.05,$59.95,$60.00,$60.00
1279,10184,01-13-2026,Mahant 342 Inc,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,25519,$0.00,213,KB-3004,RAW 12 pk,77310,DerekW,$0.00,$324.00,$324.00,$324.00
1279,10184,01-13-2026,Mahant 342 Inc,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,25519,$0.00,11,Shipping,Shipping,77311,DerekW,$0.05,$14.95,$15.00,$15.00
1337,10185,01-13-2026,Puff N Stuff,Puff N Stuff,522 Burmont Rd,Pennsylvania,Pennsylvania,19026,25535,$0.00,74,CC Processing,Credit Card Processing Fee,77412,DerekW,$0.00,$20.34,$20.34,$20.34
1337,10185,01-13-2026,Puff N Stuff,Puff N Stuff,522 Burmont Rd,Pennsylvania,Pennsylvania,19026,25535,$0.00,214,KB-4004,RAW MC (12 count),77369,DerekW,$150.81,$497.19,$648.00,$648.00
1337,10185,01-13-2026,Puff N Stuff,Puff N Stuff,522 Burmont Rd,Pennsylvania,Pennsylvania,19026,25535,$0.00,11,Shipping,Shipping,77370,DerekW,$0.05,$29.95,$30.00,$30.00
235,10188,01-13-2026,Destin Smoke Shop,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,25540,$0.00,74,CC Processing,Credit Card Processing Fee,77416,Zalak,$0.00,$64.80,$64.80,$64.80
235,10188,01-13-2026,Destin Smoke Shop,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,25540,$576.00,206,KB-4000,Focus MC12,77393,Zalak,$695.89,"$1,464.11","$2,160.00","$2,160.00"
1259,10186,01-13-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25536,$60.00,207,KB-3000,Focus+Flow 12PK,77371,DerekW,$10.49,$109.51,$120.00,$120.00
1259,10186,01-13-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25536,$0.00,11,Shipping,Shipping,77373,DerekW,$0.05,$14.95,$15.00,$15.00
1259,10186,01-13-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25536,$42.00,196,KB-3002,Zoom 12PK,77372,DerekW,$32.46,$51.54,$84.00,$84.00
1720,10197,01-13-2026,"DORE'S STORES, INC","DORE'S STORES, INC",1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,25555,$4.50,186,KB-2000,FG-Focus and Flow 2oz,77452,BenW,$1.95,-$1.95,$0.00,$0.00
1720,10197,01-13-2026,"DORE'S STORES, INC","DORE'S STORES, INC",1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,25555,$6.00,203,KB-2003,Mango-Tango 15ml 120mg,77455,BenW,$3.76,-$3.76,$0.00,$0.00
1720,10197,01-13-2026,"DORE'S STORES, INC","DORE'S STORES, INC",1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,25555,$4.50,191,KB-2001,Release + Relax 60ml,77453,BenW,$3.83,-$3.83,$0.00,$0.00
1720,10197,01-13-2026,"DORE'S STORES, INC","DORE'S STORES, INC",1026 9 MILE ROAD,KAWKAWLIN,Michigan,48631,25555,$3.50,195,KB-2002,Zoom 60ml bottle,77454,BenW,$3.77,-$3.77,$0.00,$0.00
1318,10172,01-13-2026,C's Liquor,C's Liquor,719 2nd Ave W,Spencer,Iowa,51301,25502,$60.00,207,KB-3000,Focus+Flow 12PK,77236,Jared,$15.73,$164.27,$180.00,$180.00
1318,10172,01-13-2026,C's Liquor,C's Liquor,719 2nd Ave W,Spencer,Iowa,51301,25502,$0.00,11,Shipping,Shipping,77237,Jared,$0.05,$9.95,$10.00,$10.00
1566,10201,01-13-2026,Common Sense,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,25564,$0.00,74,CC Processing,Credit Card Processing Fee,77482,BrandonG,$0.00,$20.04,$20.04,$20.04
1566,10203,01-13-2026,Common Sense,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,25565,$0.00,74,CC Processing,Credit Card Processing Fee,77486,BrandonG,$0.00,$5.01,$5.01,$5.01
1566,10203,01-13-2026,Common Sense,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,25565,$0.00,213,KB-3004,RAW 12 pk,77484,BrandonG,$0.00,$162.00,$162.00,$162.00
1566,10201,01-13-2026,Common Sense,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,25564,$651.00,194,KB-4001,Release + Relax MC (12 boxes),77481,BrandonG,$175.19,$472.81,$648.00,$648.00
1566,10201,01-13-2026,Common Sense,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,25564,$0.00,11,Shipping,Shipping,77483,BrandonG,$0.05,$19.95,$20.00,$20.00
1566,10203,01-13-2026,Common Sense,Common Sense,400 S 2nd Ave,Sioux Falls,South Dakota,57104,25565,$0.00,11,Shipping,Shipping,77485,BrandonG,$0.05,$4.95,$5.00,$5.00
816,10202,01-13-2026,SMOKE ZONE STORRS-ST (CT),SMOKE ZONE STORRS-ST (CT),1650a Storrs Rd,Storrs,Connecticut,6268,25566,$60.00,207,KB-3000,Focus+Flow 12PK,77487,admin,$20.97,$202.23,$223.20,$223.20
1143,10181,01-13-2026,Lazy Daze Inc,Lazy Daze Inc,630 E 58th Ave,Denver,Colorado,80216,25512,$0.00,74,CC Processing,Credit Card Processing Fee,77388,BrandonG,$0.00,$41.04,$41.04,$41.04
1143,10181,01-13-2026,Lazy Daze Inc,Lazy Daze Inc,630 E 58th Ave,Denver,Colorado,80216,25512,$576.00,206,KB-4000,Focus MC12,77283,BrandonG,$463.92,$904.08,"$1,368.00","$1,368.00"
154,9894,01-13-2026,Number One Distro,Number One Distro,5740 Logan Street,Denver,Colorado,80216,24422,$0.00,11,Shipping,Shipping,73542,Jared,$0.05,$352.95,$353.00,$353.00
1181,10180,01-13-2026,Vape Colorado,Vape Colorado,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,25511,$0.00,74,CC Processing,Credit Card Processing Fee,77387,BrandonG,$0.00,$1.95,$1.95,$1.95
1181,10180,01-13-2026,Vape Colorado,Vape Colorado,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,25511,$60.00,207,KB-3000,Focus+Flow 12PK,77279,BrandonG,$5.24,$54.76,$60.00,$60.00
1181,10180,01-13-2026,Vape Colorado,Vape Colorado,634 S. Mason St. Unit 1,Fort Collins,Colorado,80524,25511,$0.00,11,Shipping,Shipping,77280,BrandonG,$0.05,$4.95,$5.00,$5.00
393,10190,01-13-2026,One Love,One Love,1600 w 1st st,Loveland,Colorado,80537,25544,$0.00,214,KB-4004,RAW MC (12 count),77399,BrandonG,$150.81,$497.19,$648.00,$648.00
393,10190,01-13-2026,One Love,One Love,1600 w 1st st,Loveland,Colorado,80537,25544,$0.00,11,Shipping,Shipping,77401,BrandonG,$0.05,$19.95,$20.00,$20.00
1686,10196,01-13-2026,No Gravity,No Gravity,1522 S Vista Ave,Boise,Idaho,83705,25556,$0.00,213,KB-3004,RAW 12 pk,77458,DerekW,$0.00,$54.00,$54.00,$54.00
1686,10196,01-13-2026,No Gravity,No Gravity,1522 S Vista Ave,Boise,Idaho,83705,25556,$60.00,193,KB-3001,Release + Relax 12pk,77456,DerekW,$16.50,$37.50,$54.00,$54.00
1686,10196,01-13-2026,No Gravity,No Gravity,1522 S Vista Ave,Boise,Idaho,83705,25556,$0.00,0,,,77457,DerekW,$0.00,-$54.00,-$54.00,-$54.00
1686,10196,01-13-2026,No Gravity,No Gravity,1522 S Vista Ave,Boise,Idaho,83705,25556,$0.00,0,,,77459,DerekW,$0.00,-$54.00,-$54.00,-$54.00
1234,10191,01-13-2026,Good Vibes Boise,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,25547,$576.00,206,KB-4000,Focus MC12,77413,admin,$967.36,"$1,336.64","$2,304.00","$2,304.00"
1234,10191,01-13-2026,Good Vibes Boise,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,25547,$42.00,196,KB-3002,Zoom 12PK,77417,admin,$97.38,$136.62,$234.00,$234.00
151,10178,01-13-2026,ISmoke Cigars and Vape LLC,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,25509,$651.00,194,KB-4001,Release + Relax MC (12 boxes),77271,Jared,$525.58,"$1,051.22","$1,576.80","$1,576.80"
151,10178,01-13-2026,ISmoke Cigars and Vape LLC,ISmoke Cigars and Vape LLC,20731 N Scottsdale Road Unit 103,Scottsdale,Arizona,85255,25509,$0.00,11,Shipping,Shipping,77272,Jared,$0.05,$44.95,$45.00,$45.00
404,10165,01-13-2026,The Mighty Quinn Smoke,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,25435,$0.00,74,CC Processing,Credit Card Processing Fee,77391,BenW,$0.00,$48.06,$48.06,$48.06
404,10165,01-13-2026,The Mighty Quinn Smoke,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,25435,$576.00,206,KB-4000,Focus MC12,77014,BenW,$483.68,$956.32,"$1,440.00","$1,440.00"
404,10165,01-13-2026,The Mighty Quinn Smoke,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,25435,$60.00,193,KB-3001,Release + Relax 12pk,77015,BenW,$49.50,$112.50,$162.00,$162.00
404,10165,01-13-2026,The Mighty Quinn Smoke,The Mighty Quinn Smoke,3372 Santa Rosa Ave,Santa Rosa,California,95407,25435,$0.00,11,Shipping,Shipping,77016,BenW,$0.05,-$0.05,$0.00,$0.00
912,10182,01-13-2026,woodland distributors,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,25516,$0.00,74,CC Processing,Credit Card Processing Fee,77297,BenW,$0.00,$278.15,$278.15,$278.15
912,10182,01-13-2026,woodland distributors,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,25516,$0.00,11,Shipping,Shipping,77296,BenW,$0.05,$91.75,$91.80,$91.80
